-4.23015,-14.2795,17.9531,0.420572,0.57228,0.143597,0.343209,-1.79249,-2.07984,-1.63479,-1.87123,-1.03614,-0.00149563,-0.00475534,0.0012144,0.0133025,-0.00445813,0.0424242,0.000249327,-5.31094e-05,0.000601087,-0.0233535,-0.0113115,0.0300723,0.682513,0.729015,0.0520896,0.728926,-0.684163,0.0242467,0.053314,0.0214208,-0.998348,0.145441,0.298069,-0.628667,
-4.34674,-14.3006,17.9067,0.421631,0.564237,0.144486,0.343233,-1.79252,-2.07986,-1.63472,-1.87115,-1.03594,-0.0011377,-0.00627654,0.0012144,0.00589624,-0.00287621,0.0259339,-0.000950525,-0.000317283,-0.00201678,-0.0124495,-0.0117116,0.018268,0.68267,0.72887,0.0520571,0.728778,-0.684319,0.024294,0.0533308,0.0213533,-0.998349,0.145452,0.298072,-0.628658,
-4.21006,-14.2121,17.9959,0.417494,0.572387,0.143448,0.343233,-1.79257,-2.07988,-1.63486,-1.8712,-1.0357,-0.000907605,-0.00268447,0.0012144,-0.0102106,-0.00210922,0.0346344,-0.00166766,-0.000531086,-0.00355495,-0.0134667,-0.0281003,0.0237677,0.682881,0.728658,0.0522576,0.728569,-0.684541,0.0243071,0.053484,0.0214744,-0.998338,0.145522,0.298071,-0.628623,
-4.19261,-14.0616,17.7927,0.40846,0.572584,0.144271,0.343221,-1.79257,-2.07982,-1.63493,-1.87124,-1.03557,0.000191748,0,0.0303728,-0.00898817,-0.00167779,0.012943,-0.00522881,-0.00242079,0.0138473,-0.0131112,0.013956,0.0100478,0.682974,0.72857,0.0522786,0.728482,-0.684634,0.0242847,0.0534849,0.0214983,-0.998337,0.145522,0.298077,-0.628642,
-4.22193,-13.9829,17.3865,0.40378,0.570912,0.144193,0.343269,-1.79252,-2.07964,-1.63538,-1.87119,-1.03558,0.00970243,0,0.029593,-0.0363601,0.000383495,0.00496147,-0.00626768,-0.00855566,0.00706313,-0.000667442,-0.00898394,0.012747,0.683026,0.728508,0.0524615,0.72842,-0.684697,0.0243568,0.0536644,0.0215777,-0.998326,0.145554,0.298088,-0.628705,
-4.00648,-13.9776,17.3493,0.402025,0.585929,0.14434,0.343305,-1.79255,-2.07931,-1.63551,-1.871,-1.03562,0.00571408,0.000626375,0.0420566,-0.0376784,0.0210443,-0.000790959,-0.0115321,-0.00256225,0.014806,-0.0151328,0.000153773,-0.00983749,0.682984,0.728562,0.0522523,0.728464,-0.684647,0.0244651,0.0535987,0.0213547,-0.998334,0.145504,0.298145,-0.628847,
-3.97754,-14.2416,17.4045,0.420385,0.587792,0.1442,0.343425,-1.7925,-2.07896,-1.63587,-1.87089,-1.03583,0.0188552,0.00343867,0.0460066,-0.0548158,0.00647148,-0.0223865,-0.00885382,-0.0139909,0.013839,0.009687,0.00478852,-0.000741523,0.68288,0.728664,0.0521893,0.728565,-0.68454,0.0244693,0.0535555,0.0213137,-0.998337,0.145482,0.298139,-0.629014,
-4.01402,-14.1642,17.5929,0.41408,0.58525,0.143352,0.343545,-1.79245,-2.07859,-1.63614,-1.87091,-1.03578,0.00937007,0.00343867,0.0376848,-0.0339633,0.00481766,0.00196541,-0.00708027,-0.00750691,0.0142919,-0.00665503,0.00460673,0.00724669,0.682952,0.728605,0.0520685,0.728511,-0.684602,0.0243162,0.0533631,0.0213257,-0.998347,0.145443,0.2981,-0.629201,
-4.36252,-14.1681,17.806,0.415069,0.561964,0.144768,0.343617,-1.79235,-2.07831,-1.63645,-1.87087,-1.03588,0.0109807,0.00297848,0.0382856,-0.0411299,0.00719054,-0.0210203,-0.00797351,-0.00829107,0.0127535,0.00661266,0.00910776,-0.00821731,0.682906,0.728654,0.0519893,0.72856,-0.684551,0.024288,0.0532869,0.021291,-0.998352,0.145391,0.298095,-0.629348,
-4.33244,-14.2483,17.8874,0.419417,0.563793,0.144466,0.3437,-1.79235,-2.07798,-1.63681,-1.87076,-1.03594,0.0107634,0.00392443,0.0380683,-0.0452285,0.00563259,-0.00647148,-0.00793104,-0.00852929,0.0121799,0.000885753,-0.00108872,0.0024129,0.682909,0.728651,0.0519918,0.728554,-0.684556,0.0243389,0.0533259,0.0212576,-0.998351,0.145396,0.298112,-0.629483,
-4.34358,-14.2526,17.9695,0.418732,0.56311,0.144345,0.343712,-1.79238,-2.07775,-1.63723,-1.87077,-1.03591,0.00627654,0.00313188,0.0378254,-0.0432631,0.00496147,-0.00385892,-0.00860108,-0.00597215,0.0119905,-0.0004008,-0.00138133,0.000153076,0.68297,0.728579,0.0521917,0.728485,-0.684628,0.0243803,0.0534949,0.0213698,-0.998339,0.145449,0.298139,-0.629544,
-4.32724,-14.2332,17.8861,0.41919,0.564361,0.144888,0.343772,-1.7924,-2.07745,-1.63762,-1.87063,-1.03596,0.0146623,0.00187913,0.0369689,-0.0462351,0.00769387,-0.00385892,-0.00791856,-0.0105845,0.0101968,-0.000488543,-0.00681045,0.0065879,0.682981,0.728565,0.0522476,0.728465,-0.684644,0.024504,0.0536237,0.0213248,-0.998333,0.145473,0.29818,-0.629653,
-4.15867,-14.3336,17.8701,0.423835,0.575386,0.143961,0.343868,-1.79239,-2.07712,-1.63797,-1.87059,-1.03607,0.00837298,0.00134223,0.0397301,-0.045588,0.00508131,-0.0101866,-0.009172,-0.00753644,0.0113463,0.00369974,-0.000276185,-0.00206943,0.682951,0.728594,0.0522389,0.728496,-0.684613,0.024467,0.0535899,0.0213461,-0.998335,0.145473,0.298173,-0.6298,
-4.10637,-14.2798,17.8524,0.420675,0.578711,0.143778,0.34394,-1.79237,-2.0768,-1.63839,-1.87059,-1.03612,0.0102138,0.00103544,0.0393594,-0.0419927,0.00508131,-0.00719054,-0.00852126,-0.00852339,0.0118138,0.00109095,0.000949093,0.00177578,0.682965,0.728576,0.0523057,0.728481,-0.68463,0.0244344,0.0536124,0.0214158,-0.998332,0.145482,0.298171,-0.629933,
-4.04853,-14.2802,17.7499,0.421359,0.582136,0.14412,0.344024,-1.79235,-2.07656,-1.63871,-1.87053,-1.03611,0.0121696,0.000984304,0.0388353,-0.043335,0.00615989,-0.00381098,-0.00837055,-0.0094922,0.0112447,-0.000806347,-0.00282777,0.00522208,0.683028,0.728513,0.0523551,0.728418,-0.684696,0.0244501,0.0536596,0.0214362,-0.998329,0.145498,0.298169,-0.630035,
-4.07826,-14.2506,17.7503,0.419263,0.581804,0.14411,0.344084,-1.79227,-2.07616,-1.63903,-1.87046,-1.0362,0.006839,0.00533058,0.0396534,-0.0416811,0.00814927,-0.015939,-0.00849792,-0.00550543,0.0148866,0.00216149,0.00928118,-0.00964252,0.68296,0.728588,0.0521926,0.728491,-0.684619,0.0244298,0.0535313,0.0213373,-0.998338,0.145422,0.298185,-0.630226,
-4.15528,-14.2483,17.7471,0.418898,0.575999,0.144664,0.344203,-1.79227,-2.07583,-1.63936,-1.87045,-1.03624,0.0148796,0.0025055,0.0412257,-0.0396198,0.00445813,-0.012943,-0.00730802,-0.0113419,0.0142602,0.00269524,0.00939239,0.0030376,0.682993,0.728558,0.0521798,0.728465,-0.68465,0.0243486,0.0534643,0.0213812,-0.998341,0.14543,0.298159,-0.630378,
-4.16272,-14.3307,17.9308,0.424174,0.574831,0.144026,0.344239,-1.79222,-2.0755,-1.63967,-1.8704,-1.03624,0.00898657,0.00207087,0.0392699,-0.0404587,0.00330765,0,-0.0080834,-0.00801047,0.0126985,-0.00247806,4.85885e-05,0.00662535,0.683001,0.728557,0.0521123,0.728462,-0.684653,0.0243505,0.0534196,0.0213304,-0.998344,0.145389,0.298181,-0.630521,
-4.12511,-14.3506,17.9902,0.425367,0.576852,0.144542,0.344371,-1.79227,-2.07519,-1.64001,-1.87028,-1.03636,0.0140231,0.00400113,0.0377998,-0.042568,0.00925182,-0.0216914,-0.00747497,-0.0096226,0.012933,0.00592847,0.0081102,-0.00709473,0.682992,0.728561,0.0521549,0.728465,-0.684648,0.0243914,0.0534784,0.0213339,-0.998341,0.145433,0.298179,-0.630648,
-4.13843,-14.3152,17.9315,0.423003,0.576982,0.144054,0.344455,-1.79222,-2.07493,-1.64037,-1.8703,-1.03641,0.0120673,0.00342589,0.0381322,-0.0429275,0.00431432,-0.00769387,-0.00739541,-0.0095532,0.0124137,0.00179273,0.00160003,0.00383974,0.683009,0.728541,0.0522075,0.72845,-0.684667,0.0243196,0.0534626,0.02142,-0.99834,0.145435,0.298155,-0.630768,
-4.18861,-14.2382,17.9722,0.419266,0.574141,0.144275,0.344515,-1.79224,-2.0746,-1.64073,-1.87028,-1.03641,0.00834741,0.00198139,0.0388864,-0.0394281,0.00407464,-0.00647148,-0.00815055,-0.00742185,0.0127325,0.000339188,0.00367974,0.0011088,0.683048,0.728503,0.0522451,0.728413,-0.684707,0.0243121,0.053484,0.0214496,-0.998338,0.145448,0.298167,-0.630894,
-4.24704,-14.1703,17.8688,0.413835,0.568072,0.144929,0.344622,-1.79224,-2.07432,-1.64105,-1.87016,-1.03644,0.0132817,0.0013678,0.0401647,-0.0438862,0.0119123,-0.00100667,-0.00904997,-0.00902756,0.0123795,-0.00650857,-0.00452154,0.00410275,0.683079,0.728475,0.0522323,0.728382,-0.684738,0.0243528,0.0535059,0.0214102,-0.998338,0.145455,0.298169,-0.631022,
-4.05434,-14.2072,17.9347,0.41764,0.58167,0.144127,0.344718,-1.79221,-2.074,-1.64147,-1.87009,-1.03656,0.00910162,0.0013678,0.0380939,-0.0438623,0.0110495,-0.0188152,-0.00935964,-0.00658927,0.0112454,0.00441487,0.0028038,-0.011375,0.683054,0.728494,0.0522897,0.728402,-0.684717,0.0243745,0.0535603,0.0214388,-0.998334,0.145468,0.29817,-0.631154,
