-0.171031,-0.0929672,-0.0067207,0.0470259,-0.0131667,0.0023737,0.209645,-1.82055,-1.94328,-1.72713,-1.98785,-1.2209,-0.0567317,-0.0491385,0.0507748,0.056997,-0.130221,0.0512925,-0.0066428,0.00595393,-0.000665819,0.0505864,0.0494669,0.0681032,0.455708,0.886835,0.0765108,0.889055,-0.457695,0.00981774,0.0437254,0.0635483,-0.99702,0.122838,0.361428,-0.644123,
-0.0910071,-0.107302,-0.0888789,0.0482599,-0.0061127,0.0027787,0.209166,-1.82093,-1.94292,-1.7267,-1.98882,-1.2205,-0.0568851,-0.0491897,0.0504041,0.0575003,-0.131922,0.0542166,-0.00637497,0.00573374,-0.000948574,0.0502634,0.0481923,0.0710089,0.45569,0.886842,0.0765411,0.889093,-0.457636,0.0091414,0.0431349,0.0638865,-0.997025,0.122844,0.361525,-0.644094,
-0.115057,-0.0984137,-0.0680423,0.0482869,-0.0090597,0.0025647,0.208759,-1.82131,-1.94246,-1.72622,-1.98989,-1.22008,-0.0558113,-0.0500845,0.0520275,0.0583152,-0.129597,0.0558465,-0.00688104,0.0054733,-0.000334242,0.0475555,0.0484399,0.0714624,0.455686,0.886849,0.0764798,0.889134,-0.457573,0.00826725,0.0423269,0.0642335,-0.997037,0.122835,0.361567,-0.644138,
-0.158017,-0.0163613,-0.0448585,0.0410099,-0.0152847,0.0023307,0.208352,-1.82168,-1.94212,-1.72582,-1.99085,-1.21967,-0.0435267,-0.0397685,0.0428108,0.0424961,-0.106588,0.0400752,-0.00547953,0.00297146,-0.000610148,0.0431923,0.0389725,0.0573089,0.455727,0.886822,0.0765477,0.889141,-0.457572,0.00756501,0.0417349,0.0646141,-0.997037,0.122867,0.361627,-0.644116,
0.0470645,-0.18618,-0.0880984,0.0532909,-0.0009937,0.0026567,0.208017,-1.82198,-1.94177,-1.72544,-1.99148,-1.21933,-0.0357545,-0.0331723,0.0378765,0.0353774,-0.088108,0.0353774,-0.00487751,0.00224139,0.000697442,0.034037,0.0333828,0.0490394,0.455712,0.88684,0.0764311,0.889171,-0.45752,0.00708092,0.0412484,0.0647335,-0.99705,0.12284,0.361713,-0.64414,
0.157107,-0.179059,-0.0629474,0.0521279,0.0066533,0.0019497,0.207741,-1.82222,-1.94153,-1.72524,-1.99218,-1.21916,-0.0308458,-0.0285704,0.0301683,0.0290737,-0.0764354,0.0271083,-0.003955,0.0018957,-0.00111177,0.0323448,0.0268317,0.0403699,0.455673,0.886851,0.0765389,0.88921,-0.457453,0.00658168,0.0408499,0.06506,-0.997045,0.122872,0.361746,-0.644126,
0.157276,-0.158623,-0.188321,0.0515909,0.0066253,0.0028497,0.207586,-1.82241,-1.94131,-1.72505,-1.99268,-1.21889,-0.0196477,-0.0191236,0.0260521,0.0180003,-0.0597054,0.0234651,-0.00241293,-0.00133488,0.00149174,0.0238465,0.0206789,0.0374614,0.455763,0.886804,0.0765436,0.88918,-0.457516,0.00615463,0.0404779,0.065256,-0.997047,0.122889,0.36175,-0.644152,
0.234528,-0.05402,-0.161067,0.0439239,0.0111403,0.0021157,0.207466,-1.82256,-1.94113,-1.725,-1.99304,-1.2188,-0.0126553,-0.0165542,0.0190214,0.0143811,-0.0360006,0.0172813,-0.00302691,-0.000595294,0.00023192,0.0123166,0.0125728,0.0238157,0.455764,0.886797,0.0766123,0.889189,-0.457502,0.00588451,0.0402686,0.0654409,-0.997044,0.122918,0.361764,-0.644165,
0.204971,-0.0704387,-0.14172,0.0457249,0.0093963,0.0021137,0.207382,-1.82269,-1.94094,-1.7249,-1.99326,-1.21872,-0.00837298,-0.0094212,0.01704,0.00599211,-0.0185036,0.0107858,-0.00311501,0.00061157,0.00317072,0.00428609,0.0102916,0.0116096,0.455733,0.886818,0.0765549,0.889214,-0.457456,0.00568987,0.0400664,0.0654806,-0.997049,0.122917,0.361789,-0.644204,
0.237582,-0.108171,-0.124037,0.0474309,0.0118063,0.0027907,0.207382,-1.82269,-1.94084,-1.72492,-1.99337,-1.21875,-0.00300405,-0.00502379,0.0105206,0.00599211,-0.0152919,0.00462591,-0.000759807,-0.00172141,0.00271232,0.00581272,0.0110248,0.0107185,0.455695,0.886839,0.0765373,0.889239,-0.457409,0.00556537,0.0399444,0.0655239,-0.997051,0.122904,0.361772,-0.644245,
